electricity_usage_kWh,actual,forecast,discom_requisition,datetime,region,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,hour,day_of_week,is_weekend,month,is_holiday,usage_lag_1h,usage_lag_24h,rolling_mean_3h,rolling_std_6h,usage_diff_1h,usage_pct_change_1h,season_Monsoon,season_Summer,season_Winter,day,year,weekday,is_peak_evening,rain_category,cloud_category,date,daily_mean_power,monthly_mean_power,rolling_24h_power,rolling_7d_power,lag_1h,lag_24h,daily_mean_temp,monthly_mean_temp,temp_dev_from_month,power_dev_from_month,Rainy_Heavy,Rainy_Partial,Cloudy,is_hot,is_cold,temp_power_corr_7d,consumption,temperature
7153,7153,7183,7004,2023-02-09,Vishakapatnam ,87.9,69.9,78.4,95.0,69.9,79.9,70.0,77.7,0.0,0,0.0,unknown,0,0,19.5,10.3,196.6,1012.4,18.2,3.2,220.0,19.1,8,10,2023-02-09T06:26:56,2023-02-09T17:55:38,0.62,Clear,Clear conditions throughout the day.,clear-day,"43149099999,43150099999,remote",0,3,0,2,0,7153,6972,7294.75,431.4977623,0,0.0,False,False,True,9,2023,3,0,No Rain,Clear,2023-02-09,7153.0,7320.0,6972.791666666667,6892.75,7153.0,6843.0,79.84,80.02222222222223,-1.62222222222222,-167.0,0,0,0,1,0,0.1137456556323354,7153,78.4
7161,7161,7136,7047,2023-02-10,vijayawada,92.7,71.3,81.0,96.7,71.3,82.6,68.8,69.3,0.0,0,0.0,unknown,0,0,12.3,6.3,156.6,1012.4,32.9,5.4,249.5,21.6,9,10,2023-02-10T06:35:43,2023-02-10T18:07:57,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,4,0,2,0,7161,7156,7440.25,436.8217538,0,0.0,False,False,True,10,2023,4,0,No Rain,Partly Cloudy,2023-02-10,7161.0,7320.0,7012.541666666667,6911.46511627907,7161.0,6843.0,80.34,80.02222222222223,0.9777777777777744,-159.0,0,0,0,1,0,0.7258171176179725,7161,81.0
7161,7161,7136,7047,2023-02-10,Guntur,91.7,71.3,80.9,97.4,71.3,82.7,69.0,69.8,0.0,0,0.0,unknown,0,0,11.6,6.0,164.8,1012.3,33.0,5.6,250.9,21.8,9,10,2023-02-10T06:36:14,2023-02-10T18:08:56,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,4,0,2,0,7161,7087,7330.416667,427.5785016,0,0.0,False,False,True,10,2023,4,0,No Rain,Partly Cloudy,2023-02-10,7161.0,7320.0,7042.791666666667,6922.555555555556,7161.0,6753.0,80.34,80.02222222222223,0.87777777777778,-159.0,0,0,0,1,0,0.4628215155059214,7161,80.9
7161,7161,7136,7047,2023-02-10,Rajahmundry,93.6,70.2,80.4,95.1,70.2,81.2,67.7,68.7,0.0,0,0.0,unknown,0,0,17.2,9.8,202.4,1013.1,61.2,11.4,247.4,21.3,9,10,2023-02-10T06:31:38,2023-02-10T18:02:50,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,4,0,2,0,7161,7108,7387.416667,432.8221511,0,0.0,False,False,True,10,2023,4,0,No Rain,Cloudy,2023-02-10,7161.0,7320.0,7025.791666666667,6917.136363636364,7161.0,6843.0,80.34,80.02222222222223,0.37777777777778,-159.0,0,0,1,1,0,0.4043785510993491,7161,80.4
7161,7161,7136,7047,2023-02-10,kurnool,95.1,69.2,81.3,92.1,69.2,80.5,57.8,48.6,0.0,0,0.0,unknown,0,0,17.7,6.9,80.1,1012.6,76.2,11.5,261.0,22.6,9,10,2023-02-10T06:45:17,2023-02-10T18:19:01,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,4,0,2,0,7161,7198,7518.5,427.1516188,0,0.0,False,False,True,10,2023,4,0,No Rain,Cloudy,2023-02-10,7161.0,7320.0,6999.291666666667,6905.523809523809,7161.0,6843.0,80.34,80.02222222222223,1.2777777777777717,-159.0,0,0,1,1,0,0.4257109036464572,7161,81.3
7161,7161,7136,7047,2023-02-10,Vishakapatnam ,87.9,69.9,78.1,92.7,69.9,79.4,69.1,76.0,0.0,0,0.0,unknown,0,0,19.5,8.1,183.8,1013.2,22.2,3.5,242.0,20.9,9,10,2023-02-10T06:26:32,2023-02-10T17:56:05,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43149099999,43150099999,remote",0,4,0,2,0,7214,7153,7601.25,406.9649061,-53,-0.007346826,False,False,True,10,2023,4,0,No Rain,Partly Cloudy,2023-02-10,7161.0,7320.0,6986.041666666667,6899.292682926829,7153.0,6843.0,80.34,80.02222222222223,-1.922222222222232,-159.0,0,0,0,1,0,0.0633052039279476,7161,78.1
7192,7192,7253,7256,2023-02-11,kurnool,97.4,68.1,81.0,94.4,68.1,79.9,55.1,45.2,0.0,0,0.0,unknown,0,0,16.3,6.3,49.7,1012.7,26.0,11.3,266.3,22.9,9,10,2023-02-11T06:44:54,2023-02-11T18:19:25,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,5,1,2,0,7230,7161,7601.916667,407.4249798,-38,-0.005255878,False,False,True,11,2023,5,0,No Rain,Partly Cloudy,2023-02-11,7192.0,7320.0,7061.083333333333,6928.413043478261,7161.0,6753.0,80.58,80.02222222222223,0.9777777777777744,-128.0,0,0,0,1,0,0.3995030966240038,7192,81.0
7192,7192,7253,7256,2023-02-11,vijayawada,92.6,71.6,81.0,98.6,71.6,83.7,70.2,72.1,0.0,0,0.0,unknown,0,0,11.2,5.8,171.9,1012.7,24.3,5.3,252.7,21.8,9,10,2023-02-11T06:35:19,2023-02-11T18:08:22,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,5,1,2,0,7192,7228,7525.833333,419.9038451,0,0.0,False,False,True,11,2023,5,0,No Rain,Partly Cloudy,2023-02-11,7192.0,7320.0,7079.375,6934.021276595745,7192.0,6753.0,80.58,80.02222222222223,0.9777777777777744,-128.0,0,0,0,1,0,0.2916815472373467,7192,81.0
7192,7192,7253,7256,2023-02-11,Vishakapatnam ,91.5,68.1,79.1,97.7,68.1,81.1,71.2,79.5,0.0,0,0.0,unknown,0,0,21.0,10.7,225.8,1012.8,26.4,2.3,244.1,21.1,9,10,2023-02-11T06:26:06,2023-02-11T17:56:32,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,5,1,2,0,7192,7202,7456.083333,428.1164997,0,0.0,False,False,True,11,2023,5,0,No Rain,Partly Cloudy,2023-02-11,7192.0,7320.0,7097.666666666667,6939.395833333333,7192.0,6753.0,80.58,80.02222222222223,-0.9222222222222314,-128.0,0,0,0,1,0,0.0854882735564731,7192,79.1
7192,7192,7253,7256,2023-02-11,Guntur,91.4,71.6,80.8,98.6,71.6,83.4,70.4,72.8,0.0,0,0.0,unknown,0,0,11.4,5.8,179.2,1012.6,24.5,5.6,254.0,21.9,9,10,2023-02-11T06:35:50,2023-02-11T18:09:21,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,5,1,2,0,7192,7178,7401.416667,421.6358326,0,0.0,False,False,True,11,2023,5,0,No Rain,Partly Cloudy,2023-02-11,7192.0,7320.0,7115.958333333333,6944.551020408163,7192.0,6753.0,80.58,80.02222222222223,0.7777777777777715,-128.0,0,0,0,1,0,0.2432972800283407,7192,80.8
7192,7192,7253,7256,2023-02-11,Rajahmundry,95.1,70.2,81.0,96.6,70.2,82.1,69.0,70.6,0.0,0,0.0,unknown,0,0,14.8,8.1,180.6,1013.1,46.6,11.4,247.7,21.4,9,10,2023-02-11T06:31:14,2023-02-11T18:03:16,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,5,1,2,0,7192,7162,7350.166667,413.3253776,0,0.0,False,False,True,11,2023,5,0,No Rain,Partly Cloudy,2023-02-11,7192.0,7320.0,7124.666666666667,6949.5,7192.0,6983.0,80.58,80.02222222222223,0.9777777777777744,-128.0,0,0,0,1,0,0.3507117468193843,7192,81.0
7442,7442,7261,7171,2023-02-12,Guntur,93.2,72.1,81.8,96.4,72.1,83.3,69.4,69.6,0.0,0,0.0,unknown,0,0,10.7,5.8,199.4,1012.6,26.2,5.5,253.4,22.1,9,10,2023-02-12T06:35:26,2023-02-12T18:09:45,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,2,0,7478,7192,7873.5,361.9129504,-36,-0.004814121,False,False,True,12,2023,6,0,No Rain,Partly Cloudy,2023-02-12,7442.0,7320.0,7143.791666666667,6959.156862745098,7192.0,6983.0,81.7,80.02222222222223,1.7777777777777717,122.0,0,0,0,1,0,0.5549746993662242,7442,81.8
7442,7442,7261,7171,2023-02-12,Rajahmundry,94.6,75.1,81.9,97.0,75.1,83.6,71.1,73.3,0.0,0,0.0,unknown,0,0,15.2,7.8,203.9,1013.1,53.5,11.4,246.5,21.4,9,10,2023-02-12T06:30:48,2023-02-12T18:03:42,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,6,1,2,0,7442,7287,7803.083333,372.0035623,0,0.0,False,False,True,12,2023,6,0,No Rain,Partly Cloudy,2023-02-12,7442.0,7320.0,7162.916666666667,6968.442307692308,7442.0,6983.0,81.7,80.02222222222223,1.87777777777778,122.0,0,0,0,1,0,0.6736665897681855,7442,81.9
7442,7442,7261,7171,2023-02-12,vijayawada,93.2,73.3,82.2,96.3,73.3,83.7,69.2,68.6,0.0,0,0.0,unknown,0,0,11.0,5.8,198.5,1012.6,25.5,5.3,250.8,21.7,9,10,2023-02-12T06:34:55,2023-02-12T18:08:47,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,2,0,7442,7289,7739.083333,380.3146199,0,0.0,False,False,True,12,2023,6,0,No Rain,Partly Cloudy,2023-02-12,7442.0,7320.0,7182.041666666667,6977.377358490566,7442.0,6983.0,81.7,80.02222222222223,2.177777777777777,122.0,0,0,0,1,0,0.7690979089567688,7442,82.2
7442,7442,7261,7171,2023-02-12,kurnool,98.0,70.1,82.2,94.4,70.1,81.2,55.4,43.3,0.0,0,0.0,unknown,0,0,18.3,7.2,60.8,1012.7,46.2,11.3,265.2,22.9,9,10,2023-02-12T06:44:30,2023-02-12T18:19:49,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,6,1,2,0,7442,7288,7677.416667,375.8977635,0,0.0,False,False,True,12,2023,6,0,No Rain,Partly Cloudy,2023-02-12,7442.0,7320.0,7201.166666666667,6985.981481481482,7442.0,6983.0,81.7,80.02222222222223,2.177777777777777,122.0,0,0,0,1,0,0.8297809616230192,7442,82.2
7442,7442,7261,7171,2023-02-12,Vishakapatnam ,89.7,75.3,80.4,98.4,75.3,83.2,74.7,84.4,0.0,0,0.0,unknown,0,0,17.7,9.4,214.5,1013.1,30.9,2.7,241.7,20.9,9,10,2023-02-12T06:25:40,2023-02-12T17:56:59,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43149099999,43150099999,remote",0,6,1,2,0,7442,7293,7620.0,371.3046232,0,0.0,False,False,True,12,2023,6,0,No Rain,Partly Cloudy,2023-02-12,7442.0,7320.0,7215.166666666667,6994.272727272727,7442.0,7106.0,81.7,80.02222222222223,0.37777777777778,122.0,0,0,0,1,0,0.5366831494289073,7442,80.4
7201,7201,7461,7204,2023-02-13,vijayawada,93.2,68.0,81.2,93.3,68.0,82.1,66.9,66.7,0.0,0,0.0,unknown,0,0,15.4,9.2,88.2,1013.0,5.9,5.4,254.0,22.0,9,10,2023-02-13T06:34:29,2023-02-13T18:09:11,0.75,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,2,0,7201,7317,7415.25,357.786125,0,0.0,False,False,True,13,2023,0,0,No Rain,Clear,2023-02-13,7201.0,7320.0,7233.0,7011.5,7201.0,7153.0,80.74000000000001,80.02222222222223,1.1777777777777771,-119.0,0,0,0,1,0,0.432292827630429,7201,81.2
7201,7201,7461,7204,2023-02-13,Rajahmundry,93.6,74.6,81.5,93.5,74.6,81.6,67.4,66.5,0.0,0,0.0,unknown,0,0,19.0,8.5,112.7,1013.6,37.5,11.4,249.7,21.6,9,10,2023-02-13T06:30:22,2023-02-13T18:04:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,0,0,2,0,7201,7408,7532.666667,341.6503398,0,0.0,False,False,True,13,2023,0,0,No Rain,Partly Cloudy,2023-02-13,7201.0,7320.0,7227.041666666667,7004.96551724138,7201.0,7106.0,80.74000000000001,80.02222222222223,1.4777777777777743,-119.0,0,0,0,1,0,0.2667174748351196,7201,81.5
7201,7201,7461,7204,2023-02-13,Guntur,93.2,68.0,80.9,93.3,68.0,81.5,67.0,67.4,0.0,0,0.0,unknown,0,0,13.6,9.2,81.8,1013.0,6.2,5.6,257.8,22.4,9,10,2023-02-13T06:35:01,2023-02-13T18:10:09,0.75,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,2,0,7201,7368,7473.75,351.1153012,0,0.0,False,False,True,13,2023,0,0,No Rain,Clear,2023-02-13,7201.0,7320.0,7231.0,7008.28813559322,7201.0,7106.0,80.74000000000001,80.02222222222223,0.87777777777778,-119.0,0,0,0,1,0,0.3720487137444959,7201,80.9
7201,7201,7461,7204,2023-02-13,kurnool,96.9,67.9,81.2,92.2,67.9,79.6,50.2,38.7,0.0,0,0.0,unknown,0,0,19.9,8.3,38.5,1013.4,4.7,11.3,272.3,23.6,9,10,2023-02-13T06:44:06,2023-02-13T18:20:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,0,0,2,0,7201,7462,7607.75,322.6352065,0,0.0,False,False,True,13,2023,0,0,No Rain,Clear,2023-02-13,7201.0,7320.0,7223.083333333333,7001.526315789473,7201.0,7106.0,80.74000000000001,80.02222222222223,1.1777777777777771,-119.0,0,0,0,1,0,0.323910532069652,7201,81.2
7201,7201,7461,7204,2023-02-13,Vishakapatnam ,91.5,69.9,78.9,88.8,69.9,78.5,64.3,67.2,0.0,0,0.0,unknown,0,0,22.1,12.8,104.1,1013.6,13.9,2.2,256.1,22.2,9,10,2023-02-13T06:25:12,2023-02-13T17:57:25,0.75,Clear,Clear conditions throughout the day.,clear-day,"4,31,49,09,99,99,43,15,00,00,000",0,0,0,2,0,7277,7442,7683.666667,298.759743,-76,-0.010443864,False,False,True,13,2023,0,0,No Rain,Clear,2023-02-13,7201.0,7320.0,7219.125,6997.964285714285,7442.0,7106.0,80.74000000000001,80.02222222222223,-1.12222222222222,-119.0,0,0,0,1,0,0.2629368792489615,7201,78.9
7390,7390,7542,7336,2023-02-14,Vishakapatnam ,88.1,66.3,76.9,90.8,66.3,77.3,65.5,71.4,0.0,0,0.0,unknown,0,0,18.6,10.3,180.2,1013.2,8.6,2.6,251.0,21.6,9,10,2023-02-14T06:24:43,2023-02-14T17:57:51,0.79,Clear,Clear conditions throughout the day.,clear-day,"4,31,49,09,99,99,43,15,00,00,000",0,1,0,2,0,7378,7201,7773.333333,364.6148554,12,0.001626457,False,False,True,14,2023,1,0,No Rain,Clear,2023-02-14,7390.0,7320.0,7242.875,7017.704918032787,7201.0,7153.0,79.44,80.02222222222223,-3.12222222222222,70.0,0,0,0,1,0,-0.518138581102438,7390,76.9
7390,7390,7542,7336,2023-02-14,vijayawada,91.4,71.6,80.9,90.1,71.6,80.9,66.0,65.4,0.0,0,0.0,unknown,0,0,13.2,4.7,35.2,1012.9,9.1,5.2,260.0,22.5,9,10,2023-02-14T06:34:02,2023-02-14T18:09:34,0.79,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,1,0,2,0,7390,7198,7703.166667,377.4684338,0,0.0,False,False,True,14,2023,1,0,No Rain,Clear,2023-02-14,7390.0,7320.0,7252.75,7023.709677419355,7390.0,7153.0,79.44,80.02222222222223,0.87777777777778,70.0,0,0,0,1,0,-0.529532033269424,7390,80.9
7390,7390,7542,7336,2023-02-14,kurnool,94.4,65.0,78.8,89.8,65.0,77.4,46.4,35.5,0.0,0,0.0,unknown,0,0,16.8,6.5,28.6,1013.4,0.0,11.3,275.9,23.8,9,10,2023-02-14T06:43:40,2023-02-14T18:20:34,0.79,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,1,0,2,0,7390,7146,7642.916667,388.4123738,0,0.0,False,False,True,14,2023,1,0,No Rain,Clear,2023-02-14,7390.0,7320.0,7262.625,7029.523809523809,7390.0,7153.0,79.44,80.02222222222223,-1.2222222222222283,70.0,0,0,0,1,0,-0.5510509708532093,7390,78.8
7390,7390,7542,7336,2023-02-14,Rajahmundry,93.1,70.6,79.8,91.7,70.6,79.8,65.7,66.5,0.0,0,0.0,unknown,0,0,13.2,7.2,64.2,1013.5,8.6,11.4,254.2,22.1,9,10,2023-02-14T06:29:54,2023-02-14T18:04:31,0.79,Clear,Clear conditions throughout the day.,clear-day,"43187099999,43189099999,remote",0,1,0,2,0,7390,7126,7590.166667,388.0630738,0,0.0,False,False,True,14,2023,1,0,No Rain,Clear,2023-02-14,7390.0,7320.0,7272.5,7035.15625,7390.0,7153.0,79.44,80.02222222222223,-0.2222222222222285,70.0,0,0,0,1,0,-0.4256248860238505,7390,79.8
7390,7390,7542,7336,2023-02-14,Guntur,91.4,71.6,80.8,90.1,71.6,81.0,66.6,66.7,0.0,0,0.0,unknown,0,0,13.9,4.7,2.6,1012.8,8.9,5.4,261.8,22.6,9,10,2023-02-14T06:34:34,2023-02-14T18:10:32,0.79,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,1,0,2,0,7390,7121,7537.416667,384.6060661,0,0.0,False,False,True,14,2023,1,0,No Rain,Clear,2023-02-14,7390.0,7320.0,7282.041666666667,7040.615384615385,7390.0,7161.0,79.44,80.02222222222223,0.7777777777777715,70.0,0,0,0,1,0,-0.1938315725414172,7390,80.8
7358,7358,7401,7324,2023-02-15,Guntur,93.2,68.0,79.2,91.9,68.0,79.1,65.0,68.3,0.0,0,0.0,unknown,0,0,14.3,6.9,94.0,1011.3,18.3,4.9,263.5,22.7,9,10,2023-02-15T06:34:07,2023-02-15T18:10:55,0.83,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,2,0,7450,7390,7823.0,308.5760159,-92,-0.012348993,False,False,True,15,2023,2,0,No Rain,Clear,2023-02-15,7358.0,7320.0,7290.25,7045.424242424242,7390.0,7161.0,78.8,80.02222222222223,-0.8222222222222229,38.0,0,0,0,1,0,0.1471827733890359,7358,79.2
7358,7358,7401,7324,2023-02-15,Rajahmundry,94.2,69.0,79.4,92.9,69.0,79.8,67.3,71.2,0.0,0,0.0,unknown,0,0,19.5,9.4,131.2,1012.1,23.7,11.3,256.1,22.2,9,10,2023-02-15T06:29:26,2023-02-15T18:04:54,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43187099999,43189099999,remote",0,2,0,2,0,7358,7453,7743.333333,327.6847609,0,0.0,False,False,True,15,2023,2,0,No Rain,Partly Cloudy,2023-02-15,7358.0,7320.0,7298.458333333333,7050.089552238806,7358.0,7161.0,78.8,80.02222222222223,-0.62222222222222,38.0,0,0,0,1,0,0.0504066944466103,7358,79.4
7358,7358,7401,7324,2023-02-15,vijayawada,93.3,68.0,79.3,91.9,68.0,79.2,65.2,69.3,0.0,0,0.0,unknown,0,0,15.7,6.9,83.0,1011.3,19.0,4.7,258.2,22.3,9,10,2023-02-15T06:33:35,2023-02-15T18:09:57,0.83,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,2,0,7358,7391,7676.5,341.2952072,0,0.0,False,False,True,15,2023,2,0,No Rain,Clear,2023-02-15,7358.0,7320.0,7306.666666666667,7054.617647058823,7358.0,7161.0,78.8,80.02222222222223,-0.7222222222222285,38.0,0,0,0,1,0,0.5100966143340661,7358,79.3
7358,7358,7401,7324,2023-02-15,kurnool,96.5,64.1,78.7,92.1,64.1,77.3,47.4,36.8,0.0,0,0.0,unknown,0,0,17.9,7.2,37.6,1011.7,0.0,11.3,274.6,23.7,9,10,2023-02-15T06:43:14,2023-02-15T18:20:56,0.83,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,2,0,2,0,7358,7432,7619.5,344.0167226,0,0.0,False,False,True,15,2023,2,0,No Rain,Clear,2023-02-15,7358.0,7320.0,7314.875,7059.014492753623,7358.0,7161.0,78.8,80.02222222222223,-1.3222222222222229,38.0,0,0,0,1,0,0.490188086546363,7358,78.7
7358,7358,7401,7324,2023-02-15,Vishakapatnam ,87.9,66.3,77.4,90.7,66.3,78.1,67.8,75.8,0.0,0,0.0,unknown,0,0,21.0,12.8,165.7,1012.0,2.0,2.8,252.4,21.7,9,10,2023-02-15T06:24:14,2023-02-15T17:58:16,0.83,Clear,Clear conditions throughout the day.,clear-day,"43149099999,43150099999,remote",0,2,0,2,0,7358,7390,7565.0,345.8740556,0,0.0,False,False,True,15,2023,2,0,No Rain,Clear,2023-02-15,7358.0,7320.0,7321.791666666667,7063.285714285715,7358.0,7192.0,78.8,80.02222222222223,-2.62222222222222,38.0,0,0,0,1,0,0.7056967961740341,7358,77.4
7397,7397,7440,7493,2023-02-16,Vishakapatnam ,89.7,68.1,78.8,91.5,68.1,79.7,68.6,74.7,0.0,0,0.0,unknown,0,0,20.8,9.2,204.9,1012.2,8.3,2.3,253.2,21.7,9,10,2023-02-16T06:23:43,2023-02-16T17:58:40,0.86,Clear,Clear conditions throughout the day.,clear-day,"4,31,49,09,99,99,43,15,00,00,000",0,3,0,2,0,7397,7424,7585.083333,365.6556549,0,0.0,False,False,True,16,2023,3,0,No Rain,Clear,2023-02-16,7397.0,7320.0,7354.083333333333,7085.533333333334,7397.0,7442.0,79.78,80.02222222222223,-1.2222222222222283,77.0,0,0,0,1,0,0.4120184382291748,7397,78.8
7397,7397,7440,7493,2023-02-16,kurnool,98.0,66.3,80.2,93.7,66.3,78.7,48.4,36.4,0.0,0,0.0,unknown,0,0,20.4,8.9,52.2,1011.6,0.4,11.3,274.5,23.7,9,10,2023-02-16T06:42:46,2023-02-16T18:21:17,0.86,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,3,0,2,0,7397,7421,7636.083333,367.4960712,0,0.0,False,False,True,16,2023,3,0,No Rain,Clear,2023-02-16,7397.0,7320.0,7355.958333333333,7081.324324324324,7397.0,7192.0,79.78,80.02222222222223,0.1777777777777771,77.0,0,0,0,1,0,0.3979585917248711,7397,80.2
7397,7397,7440,7493,2023-02-16,vijayawada,93.2,69.8,80.2,95.4,69.8,81.2,68.3,70.7,0.0,0,0.0,unknown,0,0,19.9,6.3,168.4,1011.7,16.7,5.2,260.9,22.5,9,10,2023-02-16T06:33:06,2023-02-16T18:10:19,0.86,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,2,0,7397,7450,7680.75,364.8970373,0,0.0,False,False,True,16,2023,3,0,No Rain,Clear,2023-02-16,7397.0,7320.0,7347.416666666667,7077.0,7397.0,7192.0,79.78,80.02222222222223,0.1777777777777771,77.0,0,0,0,1,0,0.5678284271118508,7397,80.2
7397,7397,7440,7493,2023-02-16,Rajahmundry,94.6,69.5,79.6,93.4,69.5,80.0,67.2,70.3,0.0,0,0.0,unknown,0,0,20.6,10.1,172.8,1012.3,11.4,11.4,259.0,22.5,9,10,2023-02-16T06:28:56,2023-02-16T18:05:18,0.86,Clear,Clear conditions throughout the day.,clear-day,"43187099999,43189099999,remote",0,3,0,2,0,7397,7456,7740.333333,348.622382,0,0.0,False,False,True,16,2023,3,0,No Rain,Clear,2023-02-16,7397.0,7320.0,7338.875,7072.555555555556,7397.0,7192.0,79.78,80.02222222222223,-0.4222222222222314,77.0,0,0,0,1,0,0.6696901137674884,7397,79.6
7397,7397,7440,7493,2023-02-16,Guntur,93.2,69.8,80.1,95.2,69.8,81.2,68.6,71.5,0.0,0,0.0,unknown,0,0,18.8,6.3,173.0,1011.6,15.9,5.4,262.1,22.5,9,10,2023-02-16T06:33:39,2023-02-16T18:11:17,0.86,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,2,0,7444,7358,7805.333333,330.1600156,-47,-0.00631381,False,False,True,16,2023,3,0,No Rain,Clear,2023-02-16,7397.0,7320.0,7330.333333333333,7067.985915492958,7358.0,7192.0,79.78,80.02222222222223,0.0777777777777686,77.0,0,0,0,1,0,0.8067920677767837,7397,80.1
7409,7409,7458,7354,2023-02-17,Vishakapatnam ,86.7,71.7,78.8,91.3,71.7,80.0,69.8,75.6,0.0,0,0.0,unknown,0,0,21.9,11.4,200.4,1013.2,37.4,2.2,234.2,20.1,8,10,2023-02-17T06:23:12,2023-02-17T17:59:04,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,4,0,2,0,7427,7397,7859.166667,334.6391713,-18,-0.00242359,False,False,True,17,2023,4,0,No Rain,Partly Cloudy,2023-02-17,7409.0,7320.0,7352.708333333333,7089.789473684211,7397.0,7442.0,79.28,80.02222222222223,-1.2222222222222283,89.0,0,0,0,1,0,0.6781867098612869,7409,78.8
7409,7409,7458,7354,2023-02-17,kurnool,96.9,67.7,80.2,93.9,67.7,79.4,54.6,44.0,0.0,0,0.0,unknown,0,0,16.3,6.3,81.0,1012.1,0.0,11.3,271.0,23.4,9,10,2023-02-17T06:42:18,2023-02-17T18:21:38,0.9,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,4,0,2,0,7409,7457,7788.083333,352.5847313,0,0.0,False,False,True,17,2023,4,0,No Rain,Clear,2023-02-17,7409.0,7320.0,7351.333333333333,7093.935064935065,7409.0,7442.0,79.28,80.02222222222223,0.1777777777777771,89.0,0,0,0,1,0,-0.2099868762690932,7409,80.2
7409,7409,7458,7354,2023-02-17,Rajahmundry,91.3,69.9,79.2,92.8,69.9,80.0,67.8,70.8,0.0,0,0.0,unknown,0,0,23.3,11.6,153.4,1013.3,14.1,11.4,245.9,21.2,9,10,2023-02-17T06:28:26,2023-02-17T18:05:40,0.9,Clear,Clear conditions throughout the day.,clear-day,"43187099999,43189099999,remote",0,4,0,2,0,7409,7432,7721.25,368.8365349,0,0.0,False,False,True,17,2023,4,0,No Rain,Clear,2023-02-17,7409.0,7320.0,7349.958333333333,7097.974358974359,7409.0,7442.0,79.28,80.02222222222223,-0.8222222222222229,89.0,0,0,0,1,0,-0.5849387016404604,7409,79.2
